fips_code,county,state,total22_customers,recovery_time_minutes,recovery_time_hours,recovery_time_days,max_date,max_percent_outage,sum_max_at_max_date,below_5_date,below_5_percent_outage,sum_max_at_below_5_date,RADII,STORMID
12075,Levy,Florida,27816,870.0,14.5,0.6041666666666666,2024-10-10 06:15:00,17.11964337072189,4762,10/10/2024 20:45,3.329019269485188,926,50.0,AL142024
12077,Liberty,Florida,4459,3825.0,63.75,2.65625,2024-10-05 00:00:00,6.503700381251401,290,10/07/2024 15:45,0.0448531060775958,2,34.0,AL142024
12081,Manatee,Florida,266408,7680.0,128.0,5.333333333333333,2024-10-10 06:15:00,82.75089336656556,220455,10/15/2024 14:15,4.975451187652022,13255,64.0,AL142024
12083,Marion,Florida,217647,2820.0,47.0,1.9583333333333333,2024-10-10 12:15:00,32.90144132471387,71609,10/12/2024 11:15,4.58724448303905,9984,50.0,AL142024
12085,Martin,Florida,111120,1095.0,18.25,0.7604166666666666,2024-10-09 22:00:00,35.149388048956084,39058,10/10/2024 16:15,0.0,0,34.0,AL142024
12086,Miami-Dade,Florida,951391,0.0,0.0,0.0,2024-10-13 10:45:00,0.976044549506985,9286,10/13/2024 10:45,0.976044549506985,9286,34.0,AL142024
12087,Monroe,Florida,103906,0.0,0.0,0.0,2024-10-17 04:45:00,1.0884838219159625,1131,10/17/2024 04:45,1.0884838219159625,1131,34.0,AL142024
12089,Nassau,Florida,52493,0.0,0.0,0.0,2024-10-12 12:15:00,2.154572990684472,1131,10/12/2024 12:15,2.154572990684472,1131,34.0,AL142024
12091,Okaloosa,Florida,131235,0.0,0.0,0.0,2024-10-06 05:45:00,0.3261325103821389,428,10/06/2024 05:45,0.3261325103821389,428,,
12093,Okeechobee,Florida,18223,315.0,5.25,0.21875,2024-10-10 11:00:00,43.9609284969544,8011,10/10/2024 16:15,0.0,0,64.0,AL142024
12095,Orange,Florida,402618,3180.0,53.0,2.208333333333333,2024-10-10 16:00:00,39.29034469397792,158190,10/12/2024 21:00,4.717374782051474,18993,64.0,AL142024
12097,Osceola,Florida,179849,1500.0,25.0,1.0416666666666667,2024-10-10 12:30:00,27.36406652247163,49214,10/11/2024 13:30,4.774560881628477,8587,64.0,AL142024
12099,Palm Beach,Florida,539728,375.0,6.25,0.2604166666666667,2024-10-10 10:00:00,14.626997302344884,78946,10/10/2024 16:15,0.0,0,34.0,AL142024
12101,Pasco,Florida,279260,4935.0,82.25,3.427083333333333,2024-10-10 12:45:00,62.48442311824106,174494,10/13/2024 23:00,4.50619494377999,12584,50.0,AL142024
12103,Pinellas,Florida,361147,6750.0,112.5,4.6875,2024-10-11 07:45:00,124.4119430591975,449310,10/16/2024 00:15,4.888037281217898,17653,64.0,AL142024
12105,Polk,Florida,313954,4845.0,80.75,3.364583333333333,2024-10-10 14:15:00,66.88113545296444,209976,10/13/2024 23:00,4.79624403575046,15058,64.0,AL142024
12107,Putnam,Florida,51839,2250.0,37.5,1.5625,2024-10-10 11:00:00,39.60724551013716,20532,10/12/2024 00:30,4.795617199405853,2486,50.0,AL142024
12109,St. Johns,Florida,116593,330.0,5.5,0.2291666666666666,2024-10-10 10:45:00,32.018217217157115,37331,10/10/2024 16:15,0.0,0,50.0,AL142024
12111,St. Lucie,Florida,222165,330.0,5.5,0.2291666666666666,2024-10-10 10:45:00,28.855580311930325,64107,10/10/2024 16:15,4.034388855130196,8963,50.0,AL142024
12115,Sarasota,Florida,310646,735.0,12.25,0.5104166666666666,2024-10-10 04:00:00,82.12917597522582,255131,10/10/2024 16:15,0.0122325734115359,38,64.0,AL142024
12117,Seminole,Florida,201776,3090.0,51.5,2.145833333333333,2024-10-10 18:30:00,44.7585441281421,90312,10/12/2024 22:00,4.813753865672825,9713,50.0,AL142024
12119,Sumter,Florida,102391,4665.0,77.75,3.239583333333333,2024-10-10 10:15:00,38.17230029983104,39085,10/13/2024 16:00,4.926214218046508,5044,50.0,AL142024
12121,Suwannee,Florida,27985,15.0,0.25,0.0104166666666666,2024-10-10 02:30:00,6.510630695015187,1822,10/10/2024 02:45,1.9689119170984457,551,34.0,AL142024
12123,Taylor,Florida,12056,30.0,0.5,0.0208333333333333,2024-10-07 22:15:00,8.651293961512941,1043,10/07/2024 22:45,0.0082946250829462,1,34.0,AL142024
12125,Union,Florida,11357,0.0,0.0,0.0,2024-10-08 19:00:00,3.1786563352998147,361,10/08/2024 19:00,3.1786563352998147,361,34.0,AL142024
12127,Volusia,Florida,198922,5910.0,98.5,4.104166666666667,2024-10-10 17:00:00,89.39885985461639,177834,10/14/2024 19:30,4.993917213782287,9934,50.0,AL142024
12131,Walton,Florida,71399,0.0,0.0,0.0,2024-10-16 19:30:00,1.158279527724478,827,10/16/2024 19:30,1.158279527724478,827,,
12133,Washington,Florida,17062,0.0,0.0,0.0,2024-10-17 00:45:00,1.4535224475442503,248,10/17/2024 00:45,1.4535224475442503,248,,
