fips_code,county,state,total22_customers,recovery_time_minutes,recovery_time_hours,recovery_time_days,max_date,max_percent_outage,sum_max_at_max_date,below_5_date,below_5_percent_outage,sum_max_at_below_5_date,RADII,STORMID
12083,Marion,Florida,217647,300.0,5.0,0.2083333333333333,2022-11-10 18:45:00,10.567570423667682,23000,11/10/2022 23:45,4.953433771198316,10781,50.0,AL172022
12085,Martin,Florida,111120,0.0,0.0,0.0,2022-11-10 10:45:00,3.944384449244061,4383,11/10/2022 10:45,3.944384449244061,4383,50.0,AL172022
12087,Monroe,Florida,103906,0.0,0.0,0.0,2022-11-08 14:45:00,0.8883028891498085,923,11/08/2022 14:45,0.8883028891498085,923,34.0,AL172022
12089,Nassau,Florida,52493,15.0,0.25,0.0104166666666666,2022-11-08 17:30:00,7.612443563903759,3996,11/08/2022 17:45,0.1771664793401025,93,34.0,AL172022
12091,Okaloosa,Florida,131235,0.0,0.0,0.0,2022-11-15 14:45:00,2.209776355392997,2900,11/15/2022 14:45,2.209776355392997,2900,,
12093,Okeechobee,Florida,18223,15.0,0.25,0.0104166666666666,2022-11-10 11:45:00,9.59776107117379,1749,11/10/2022 12:00,0.7792350326510454,142,50.0,AL172022
12095,Orange,Florida,402618,525.0,8.75,0.3645833333333333,2022-11-10 13:15:00,15.477201714776786,62314,11/10/2022 22:00,4.471732510717355,18004,50.0,AL172022
12097,Osceola,Florida,179849,0.0,0.0,0.0,2022-11-10 16:30:00,2.497650807065928,4492,11/10/2022 16:30,2.497650807065928,4492,64.0,AL172022
12099,Palm Beach,Florida,539728,0.0,0.0,0.0,2022-11-10 06:00:00,2.243722764058933,12110,11/10/2022 06:00,2.243722764058933,12110,34.0,AL172022
12101,Pasco,Florida,279260,0.0,0.0,0.0,2022-11-10 13:30:00,4.965981522595431,13868,11/10/2022 13:30,4.965981522595431,13868,50.0,AL172022
12103,Pinellas,Florida,361147,15.0,0.25,0.0104166666666666,2022-11-10 15:30:00,5.100969965138849,18422,11/10/2022 15:45,4.476016691264222,16165,34.0,AL172022
12105,Polk,Florida,313954,0.0,0.0,0.0,2022-11-10 17:00:00,1.7913452289188865,5624,11/10/2022 17:00,1.7913452289188865,5624,50.0,AL172022
12107,Putnam,Florida,51839,690.0,11.5,0.4791666666666667,2022-11-10 15:30:00,15.592507571519512,8083,11/11/2022 03:00,4.162888944616987,2158,34.0,AL172022
12109,St. Johns,Florida,116593,225.0,3.75,0.15625,2022-11-10 21:15:00,12.73146758381721,14844,11/11/2022 01:00,4.876793632550839,5686,34.0,AL172022
12111,St. Lucie,Florida,222165,0.0,0.0,0.0,2022-11-10 05:45:00,4.754124186978147,10562,11/10/2022 05:45,4.754124186978147,10562,64.0,AL172022
12115,Sarasota,Florida,310646,0.0,0.0,0.0,2022-11-10 15:45:00,2.9306670615427204,9104,11/10/2022 15:45,2.9306670615427204,9104,34.0,AL172022
12117,Seminole,Florida,201776,405.0,6.75,0.28125,2022-11-10 16:15:00,16.341388470383002,32973,11/10/2022 23:00,4.690349694710966,9464,50.0,AL172022
12119,Sumter,Florida,102391,15.0,0.25,0.0104166666666666,2022-11-10 16:45:00,5.468254045765741,5599,11/10/2022 17:00,3.876317254446192,3969,50.0,AL172022
12121,Suwannee,Florida,27985,15.0,0.25,0.0104166666666666,2022-11-10 19:15:00,9.183491155976416,2570,11/10/2022 19:30,4.298731463283902,1203,34.0,AL172022
12125,Union,Florida,11357,120.0,2.0,0.0833333333333333,2022-11-10 22:00:00,11.182530597869157,1270,11/11/2022 00:00,3.9006779959496343,443,34.0,AL172022
12127,Volusia,Florida,198922,495.0,8.25,0.34375,2022-11-10 17:45:00,17.77731975347121,35363,11/11/2022 02:00,4.739043444164044,9427,50.0,AL172022
13003,Atkinson,Georgia,4283,150.0,2.5,0.1041666666666666,2022-11-10 16:30:00,15.36306327340649,658,11/10/2022 19:00,0.6537473733364464,28,34.0,AL172022
13005,Bacon,Georgia,6119,0.0,0.0,0.0,2022-11-11 18:15:00,3.170452688347769,194,11/11/2022 18:15,3.170452688347769,194,34.0,AL172022
13009,Baldwin,Georgia,21849,0.0,0.0,0.0,2022-11-09 14:00:00,4.590599112087509,1003,11/09/2022 14:00,4.590599112087509,1003,,
13011,Banks,Georgia,11560,0.0,0.0,0.0,2022-11-11 02:45:00,1.7733564013840832,205,11/11/2022 02:45,1.7733564013840832,205,,
13013,Barrow,Georgia,61060,0.0,0.0,0.0,2022-11-11 07:30:00,0.4667540124467736,285,11/11/2022 07:30,0.4667540124467736,285,,
13019,Berrien,Georgia,8532,0.0,0.0,0.0,2022-11-10 22:00:00,0.8204406938584154,70,11/10/2022 22:00,0.8204406938584154,70,34.0,AL172022
13025,Brantley,Georgia,8007,0.0,0.0,0.0,2022-11-10 18:30:00,0.7118771075309105,57,11/10/2022 18:30,0.7118771075309105,57,34.0,AL172022
13027,Brooks,Georgia,7555,0.0,0.0,0.0,2022-11-10 21:15:00,3.269358041032429,247,11/10/2022 21:15,3.269358041032429,247,34.0,AL172022
13029,Bryan,Georgia,26792,0.0,0.0,0.0,2022-11-11 17:30:00,1.227978501045088,329,11/11/2022 17:30,1.227978501045088,329,34.0,AL172022
13031,Bulloch,Georgia,39331,0.0,0.0,0.0,2022-11-11 03:15:00,4.690956243166967,1845,11/11/2022 03:15,4.690956243166967,1845,34.0,AL172022
13033,Burke,Georgia,16403,0.0,0.0,0.0,2022-11-11 13:00:00,1.7191977077363898,282,11/11/2022 13:00,1.7191977077363898,282,,
